method,layout_index,gap_bin,initial_sigma,tolerance,n_trials,success_rate,mean_visited,mean_worst_distance,nonfinite_rate
learned_single,579,<1%,0.01,0.05,20,1.0,4.0,0.03292418122131495,0.0
learned_single,579,<1%,0.05,0.02,20,0.0,2.75,0.039321336639423554,0.0
learned_single,579,<1%,0.05,0.05,20,0.9,3.85,0.039321336639423554,0.0
learned_single,591,≥10%,0.0,0.02,1,1.0,4.0,0.01761947801107513,0.0
learned_single,591,≥10%,0.0,0.05,1,1.0,4.0,0.01761947801107513,0.0
learned_single,591,≥10%,0.01,0.02,20,0.9,3.9,0.017887693829275825,0.0
learned_single,591,≥10%,0.01,0.05,20,1.0,4.0,0.017887693829275825,0.0
learned_single,591,≥10%,0.05,0.02,20,0.2,2.4,0.030925954161279044,0.0
learned_single,591,≥10%,0.05,0.05,20,0.9,3.9,0.030925954161279044,0.0
learned_single,601,5–<10%,0.0,0.02,1,1.0,4.0,0.013487829314832942,0.0
learned_single,601,5–<10%,0.0,0.05,1,1.0,4.0,0.013487829314832942,0.0
learned_single,601,5–<10%,0.01,0.02,20,1.0,4.0,0.014538840322350255,0.0
learned_single,601,5–<10%,0.01,0.05,20,1.0,4.0,0.014538840322350255,0.0
learned_single,601,5–<10%,0.05,0.02,20,0.3,2.9,0.027997615483904188,0.0
learned_single,601,5–<10%,0.05,0.05,20,0.95,3.9,0.027997615483904188,0.0
learned_single,606,<1%,0.0,0.02,1,0.0,3.0,0.031046685146638123,0.0
learned_single,606,<1%,0.0,0.05,1,1.0,4.0,0.031046685146638123,0.0
learned_single,606,<1%,0.01,0.02,20,0.0,3.0,0.02900945943267714,0.0
learned_single,606,<1%,0.01,0.05,20,1.0,4.0,0.02900945943267714,0.0
learned_single,606,<1%,0.05,0.02,20,0.05,2.65,0.0343462201368407,0.0
learned_single,606,<1%,0.05,0.05,20,0.9,3.85,0.0343462201368407,0.0
learned_single,607,1–<5%,0.0,0.02,1,0.0,3.0,0.02900643660785216,0.0
learned_single,607,1–<5%,0.0,0.05,1,1.0,4.0,0.02900643660785216,0.0
learned_single,607,1–<5%,0.01,0.02,20,0.0,3.0,0.028906825782914286,0.0
learned_single,607,1–<5%,0.01,0.05,20,1.0,4.0,0.028906825782914286,0.0
learned_single,607,1–<5%,0.05,0.02,20,0.0,2.6,0.030705008872945284,0.0
learned_single,607,1–<5%,0.05,0.05,20,1.0,4.0,0.030705008872945284,0.0
learned_single,641,≥10%,0.0,0.02,1,0.0,3.0,0.0253102645513477,0.0
learned_single,641,≥10%,0.0,0.05,1,1.0,4.0,0.0253102645513477,0.0
learned_single,641,≥10%,0.01,0.02,20,0.0,2.7,0.025219914204755257,0.0
learned_single,641,≥10%,0.01,0.05,20,1.0,4.0,0.025219914204755257,0.0
learned_single,641,≥10%,0.05,0.02,20,0.05,2.05,0.043429267904665156,0.0
learned_single,641,≥10%,0.05,0.05,20,0.7,3.7,0.043429267904665156,0.0
learned_single,647,<1%,0.0,0.02,1,0.0,2.0,0.17771758678248664,0.0
learned_single,647,<1%,0.0,0.05,1,0.0,3.0,0.17771758678248664,0.0
learned_single,647,<1%,0.01,0.02,20,0.0,2.0,0.18009501858720028,0.0
learned_single,647,<1%,0.01,0.05,20,0.0,3.0,0.18009501858720028,0.0
learned_single,647,<1%,0.05,0.02,20,0.0,1.5,0.18348501387382013,0.0
learned_single,647,<1%,0.05,0.05,20,0.0,3.0,0.18348501387382013,0.0
learned_single,648,5–<10%,0.0,0.02,1,1.0,4.0,0.009708461285853454,0.0
learned_single,648,5–<10%,0.0,0.05,1,1.0,4.0,0.009708461285853454,0.0
learned_single,648,5–<10%,0.01,0.02,20,1.0,4.0,0.00932130883034563,0.0
learned_single,648,5–<10%,0.01,0.05,20,1.0,4.0,0.00932130883034563,0.0
learned_single,648,5–<10%,0.05,0.02,20,0.55,3.4,0.020179621028401068,0.0
learned_single,648,5–<10%,0.05,0.05,20,1.0,4.0,0.020179621028401068,0.0
learned_single,660,<1%,0.0,0.02,1,0.0,0.0,0.1737031399419869,0.0
learned_single,660,<1%,0.0,0.05,1,0.0,0.0,0.1737031399419869,0.0
learned_single,660,<1%,0.01,0.02,20,0.0,1.45,0.19728361504715966,0.0
learned_single,660,<1%,0.01,0.05,20,0.25,2.35,0.19728361504715966,0.0
learned_single,660,<1%,0.05,0.02,20,0.15,2.05,0.1891231382207148,0.0
learned_single,660,<1%,0.05,0.05,20,0.4,2.8,0.1891231382207148,0.0
learned_single,690,<1%,0.0,0.02,1,0.0,3.0,0.029699275766117538,0.0
learned_single,690,<1%,0.0,0.05,1,1.0,4.0,0.029699275766117538,0.0
learned_single,690,<1%,0.01,0.02,20,0.0,3.0,0.028754166964211503,0.0
learned_single,690,<1%,0.01,0.05,20,1.0,4.0,0.028754166964211503,0.0
learned_single,690,<1%,0.05,0.02,20,0.2,2.85,0.03415552711301566,0.0
learned_single,690,<1%,0.05,0.05,20,0.9,3.9,0.03415552711301566,0.0
learned_single,710,<1%,0.0,0.02,1,0.0,1.0,0.03462128791690902,0.0
learned_single,710,<1%,0.0,0.05,1,1.0,4.0,0.03462128791690902,0.0
learned_single,710,<1%,0.01,0.02,20,0.0,1.3,0.0357254869636653,0.0
learned_single,710,<1%,0.01,0.05,20,0.95,3.95,0.0357254869636653,0.0
learned_single,710,<1%,0.05,0.02,20,0.05,1.65,0.11810990108999872,0.0
learned_single,710,<1%,0.05,0.05,20,0.6,2.95,0.11810990108999872,0.0
learned_single,712,5–<10%,0.0,0.02,1,1.0,4.0,0.006194847131727483,0.0
learned_single,712,5–<10%,0.0,0.05,1,1.0,4.0,0.006194847131727483,0.0
learned_single,712,5–<10%,0.01,0.02,20,1.0,4.0,0.008608713992156222,0.0
learned_single,712,5–<10%,0.01,0.05,20,1.0,4.0,0.008608713992156222,0.0
learned_single,712,5–<10%,0.05,0.02,20,0.35,3.25,0.02523187725025819,0.0
learned_single,712,5–<10%,0.05,0.05,20,0.95,3.95,0.02523187725025819,0.0
learned_single,722,<1%,0.0,0.02,1,0.0,3.0,0.053756235386570976,0.0
learned_single,722,<1%,0.0,0.05,1,0.0,3.0,0.053756235386570976,0.0
learned_single,722,<1%,0.01,0.02,20,0.0,2.6,0.07899705128965018,0.0
learned_single,722,<1%,0.01,0.05,20,0.3,3.3,0.07899705128965018,0.0
learned_single,722,<1%,0.05,0.02,20,0.0,1.65,0.27456438612245493,0.0
learned_single,722,<1%,0.05,0.05,20,0.05,2.8,0.27456438612245493,0.0
learned_single,731,<1%,0.0,0.02,1,0.0,3.0,0.07441631317602991,0.0
learned_single,731,<1%,0.0,0.05,1,0.0,3.0,0.07441631317602991,0.0
learned_single,731,<1%,0.01,0.02,20,0.0,2.95,0.07615397321131977,0.0
learned_single,731,<1%,0.01,0.05,20,0.0,3.0,0.07615397321131977,0.0
learned_single,731,<1%,0.05,0.02,20,0.0,2.4,0.07629916639349413,0.0
learned_single,731,<1%,0.05,0.05,20,0.05,2.95,0.07629916639349413,0.0
learned_single,749,<1%,0.0,0.02,1,1.0,4.0,0.018680037402583102,0.0
learned_single,749,<1%,0.0,0.05,1,1.0,4.0,0.018680037402583102,0.0
learned_single,749,<1%,0.01,0.02,20,0.55,3.55,0.019479835072392235,0.0
learned_single,749,<1%,0.01,0.05,20,1.0,4.0,0.019479835072392235,0.0
learned_single,749,<1%,0.05,0.02,20,0.25,2.25,0.0338621370364563,0.0
learned_single,749,<1%,0.05,0.05,20,0.95,3.85,0.0338621370364563,0.0
learned_single,776,5–<10%,0.0,0.02,1,1.0,4.0,0.013309793465853847,0.0
learned_single,776,5–<10%,0.0,0.05,1,1.0,4.0,0.013309793465853847,0.0
learned_single,776,5–<10%,0.01,0.02,20,1.0,4.0,0.013692486561840755,0.0
learned_single,776,5–<10%,0.01,0.05,20,1.0,4.0,0.013692486561840755,0.0
learned_single,776,5–<10%,0.05,0.02,20,0.25,2.65,0.0329489629686241,0.0
learned_single,776,5–<10%,0.05,0.05,20,0.8,3.8,0.0329489629686241,0.0
learned_single,777,1–<5%,0.0,0.02,1,1.0,4.0,0.018286730495623394,0.0
learned_single,777,1–<5%,0.0,0.05,1,1.0,4.0,0.018286730495623394,0.0
learned_single,777,1–<5%,0.01,0.02,20,0.55,3.55,0.01852708781194771,0.0
learned_single,777,1–<5%,0.01,0.05,20,1.0,4.0,0.01852708781194771,0.0
learned_single,777,1–<5%,0.05,0.02,20,0.4,2.85,0.025552048598081495,0.0
learned_single,777,1–<5%,0.05,0.05,20,1.0,4.0,0.025552048598081495,0.0
learned_single,784,5–<10%,0.0,0.02,1,1.0,4.0,0.0027907715217059667,0.0
learned_single,784,5–<10%,0.0,0.05,1,1.0,4.0,0.0027907715217059667,0.0
learned_single,784,5–<10%,0.01,0.02,20,1.0,4.0,0.003996956495150942,0.0
learned_single,784,5–<10%,0.01,0.05,20,1.0,4.0,0.003996956495150942,0.0
learned_single,784,5–<10%,0.05,0.02,20,0.8,3.7,0.013150360424059176,0.0
learned_single,784,5–<10%,0.05,0.05,20,1.0,4.0,0.013150360424059176,0.0
learned_single,789,5–<10%,0.0,0.02,1,1.0,4.0,0.007243471642688439,0.0
learned_single,789,5–<10%,0.0,0.05,1,1.0,4.0,0.007243471642688439,0.0
learned_single,789,5–<10%,0.01,0.02,20,1.0,4.0,0.008137616943575024,0.0
learned_single,789,5–<10%,0.01,0.05,20,1.0,4.0,0.008137616943575024,0.0
learned_single,789,5–<10%,0.05,0.02,20,0.55,3.55,0.020555474738029492,0.0
learned_single,789,5–<10%,0.05,0.05,20,1.0,4.0,0.020555474738029492,0.0
learned_single,792,5–<10%,0.0,0.02,1,1.0,4.0,0.0027104079360105882,0.0
learned_single,792,5–<10%,0.0,0.05,1,1.0,4.0,0.0027104079360105882,0.0
learned_single,792,5–<10%,0.01,0.02,20,1.0,4.0,0.007398646114756833,0.0
learned_single,792,5–<10%,0.01,0.05,20,1.0,4.0,0.007398646114756833,0.0
learned_single,792,5–<10%,0.05,0.02,20,0.25,2.85,0.03269105985944716,0.0
learned_single,792,5–<10%,0.05,0.05,20,0.85,3.85,0.03269105985944716,0.0
learned_single,797,1–<5%,0.0,0.02,1,1.0,4.0,0.013311046527683907,0.0
learned_single,797,1–<5%,0.0,0.05,1,1.0,4.0,0.013311046527683907,0.0
learned_single,797,1–<5%,0.01,0.02,20,0.95,3.95,0.013582633345542081,0.0
learned_single,797,1–<5%,0.01,0.05,20,1.0,4.0,0.013582633345542081,0.0
learned_single,797,1–<5%,0.05,0.02,20,0.5,3.0,0.025863453297167095,0.0
learned_single,797,1–<5%,0.05,0.05,20,0.95,3.9,0.025863453297167095,0.0
learned_single,804,≥10%,0.0,0.02,1,1.0,4.0,0.008043673760173918,0.0
learned_single,804,≥10%,0.0,0.05,1,1.0,4.0,0.008043673760173918,0.0
learned_single,804,≥10%,0.01,0.02,20,1.0,4.0,0.00941839439731062,0.0
learned_single,804,≥10%,0.01,0.05,20,1.0,4.0,0.00941839439731062,0.0
learned_single,804,≥10%,0.05,0.02,20,0.55,3.25,0.021751610042821588,0.0
learned_single,804,≥10%,0.05,0.05,20,1.0,4.0,0.021751610042821588,0.0
learned_single,815,<1%,0.0,0.02,1,1.0,4.0,0.010531026913340078,0.0
learned_single,815,<1%,0.0,0.05,1,1.0,4.0,0.010531026913340078,0.0
learned_single,815,<1%,0.01,0.02,20,0.95,3.95,0.013619328321896874,0.0
learned_single,815,<1%,0.01,0.05,20,1.0,4.0,0.013619328321896874,0.0
learned_single,815,<1%,0.05,0.02,20,0.3,2.6,0.04160752602876776,0.0
learned_single,815,<1%,0.05,0.05,20,0.75,3.55,0.04160752602876776,0.0
learned_single,820,<1%,0.0,0.02,1,0.0,2.0,0.07918696770043107,0.0
learned_single,820,<1%,0.0,0.05,1,0.0,3.0,0.07918696770043107,0.0
learned_single,820,<1%,0.01,0.02,20,0.0,1.95,0.16657447434375602,0.0
learned_single,820,<1%,0.01,0.05,20,0.0,3.0,0.16657447434375602,0.0
learned_single,820,<1%,0.05,0.02,20,0.05,1.7,0.1697716252636726,0.0
learned_single,820,<1%,0.05,0.05,20,0.05,2.95,0.1697716252636726,0.0
learned_single,822,5–<10%,0.0,0.02,1,0.0,3.0,0.021408821869724377,0.0
learned_single,822,5–<10%,0.0,0.05,1,1.0,4.0,0.021408821869724377,0.0
learned_single,822,5–<10%,0.01,0.02,20,0.2,3.2,0.021494475363735815,0.0
learned_single,822,5–<10%,0.01,0.05,20,1.0,4.0,0.021494475363735815,0.0
learned_single,822,5–<10%,0.05,0.02,20,0.15,2.85,0.02735820918027529,0.0
learned_single,822,5–<10%,0.05,0.05,20,1.0,4.0,0.02735820918027529,0.0
learned_single,841,≥10%,0.0,0.02,1,1.0,4.0,0.008635907967477516,0.0
learned_single,841,≥10%,0.0,0.05,1,1.0,4.0,0.008635907967477516,0.0
learned_single,841,≥10%,0.01,0.02,20,1.0,4.0,0.009975943223470184,0.0
learned_single,841,≥10%,0.01,0.05,20,1.0,4.0,0.009975943223470184,0.0
learned_single,841,≥10%,0.05,0.02,20,0.3,2.95,0.027761562248498822,0.0
learned_single,841,≥10%,0.05,0.05,20,0.9,3.9,0.027761562248498822,0.0
learned_single,851,1–<5%,0.0,0.02,1,0.0,3.0,0.12280595630813933,0.0
learned_single,851,1–<5%,0.0,0.05,1,0.0,3.0,0.12280595630813933,0.0
learned_single,851,1–<5%,0.01,0.02,20,0.0,3.0,0.1224481606898538,0.0
learned_single,851,1–<5%,0.01,0.05,20,0.0,3.0,0.1224481606898538,0.0
learned_single,851,1–<5%,0.05,0.02,20,0.0,2.6,0.11964623180982636,0.0
learned_single,851,1–<5%,0.05,0.05,20,0.0,3.0,0.11964623180982636,0.0
learned_single,870,≥10%,0.0,0.02,1,1.0,4.0,0.010000106217633798,0.0
learned_single,870,≥10%,0.0,0.05,1,1.0,4.0,0.010000106217633798,0.0
learned_single,870,≥10%,0.01,0.02,20,1.0,4.0,0.010822545511287734,0.0
learned_single,870,≥10%,0.01,0.05,20,1.0,4.0,0.010822545511287734,0.0
learned_single,870,≥10%,0.05,0.02,20,0.45,3.2,0.02329331606711187,0.0
learned_single,870,≥10%,0.05,0.05,20,1.0,4.0,0.02329331606711187,0.0
learned_single,877,5–<10%,0.0,0.02,1,1.0,4.0,0.006754521505771787,0.0
learned_single,877,5–<10%,0.0,0.05,1,1.0,4.0,0.006754521505771787,0.0
learned_single,877,5–<10%,0.01,0.02,20,1.0,4.0,0.008261909989440392,0.0
learned_single,877,5–<10%,0.01,0.05,20,1.0,4.0,0.008261909989440392,0.0
learned_single,877,5–<10%,0.05,0.02,20,0.25,2.9,0.02893736935264794,0.0
learned_single,877,5–<10%,0.05,0.05,20,0.9,3.9,0.02893736935264794,0.0
learned_single,884,≥10%,0.0,0.02,1,1.0,4.0,0.004492690335372525,0.0
learned_single,884,≥10%,0.0,0.05,1,1.0,4.0,0.004492690335372525,0.0
learned_single,884,≥10%,0.01,0.02,20,1.0,4.0,0.006639813205424339,0.0
learned_single,884,≥10%,0.01,0.05,20,1.0,4.0,0.006639813205424339,0.0
learned_single,884,≥10%,0.05,0.02,20,0.55,3.35,0.027224449939370197,0.0
learned_single,884,≥10%,0.05,0.05,20,0.9,3.9,0.027224449939370197,0.0
learned_single,887,<1%,0.0,0.02,1,0.0,2.0,0.037453395576669136,0.0
learned_single,887,<1%,0.0,0.05,1,1.0,4.0,0.037453395576669136,0.0
learned_single,887,<1%,0.01,0.02,20,0.0,2.2,0.037742433600259626,0.0
learned_single,887,<1%,0.01,0.05,20,1.0,4.0,0.037742433600259626,0.0
learned_single,887,<1%,0.05,0.02,20,0.0,1.8,0.05680948845470661,0.0
learned_single,887,<1%,0.05,0.05,20,0.5,3.5,0.05680948845470661,0.0
learned_single,888,5–<10%,0.0,0.02,1,1.0,4.0,0.008269916333316,0.0
learned_single,888,5–<10%,0.0,0.05,1,1.0,4.0,0.008269916333316,0.0
learned_single,888,5–<10%,0.01,0.02,20,1.0,4.0,0.008614389612634495,0.0
learned_single,888,5–<10%,0.01,0.05,20,1.0,4.0,0.008614389612634495,0.0
learned_single,888,5–<10%,0.05,0.02,20,0.55,3.3,0.020916206174690366,0.0
learned_single,888,5–<10%,0.05,0.05,20,0.95,3.95,0.020916206174690366,0.0
learned_single,896,≥10%,0.0,0.02,1,1.0,4.0,0.008186779245866275,0.0
learned_single,896,≥10%,0.0,0.05,1,1.0,4.0,0.008186779245866275,0.0
learned_single,896,≥10%,0.01,0.02,20,1.0,4.0,0.008945256216014146,0.0
learned_single,896,≥10%,0.01,0.05,20,1.0,4.0,0.008945256216014146,0.0
learned_single,896,≥10%,0.05,0.02,20,0.4,3.35,0.030508129137827404,0.0
learned_single,896,≥10%,0.05,0.05,20,0.85,3.85,0.030508129137827404,0.0
learned_single,899,≥10%,0.0,0.02,1,0.0,2.0,0.03447881655830519,0.0
learned_single,899,≥10%,0.0,0.05,1,1.0,4.0,0.03447881655830519,0.0
learned_single,899,≥10%,0.01,0.02,20,0.0,1.95,0.033763849529126234,0.0
learned_single,899,≥10%,0.01,0.05,20,1.0,4.0,0.033763849529126234,0.0
learned_single,899,≥10%,0.05,0.02,20,0.0,1.45,0.046774354076146454,0.0
learned_single,899,≥10%,0.05,0.05,20,0.65,3.5,0.046774354076146454,0.0
learned_single,904,5–<10%,0.0,0.02,1,1.0,4.0,0.010194144967415069,0.0
learned_single,904,5–<10%,0.0,0.05,1,1.0,4.0,0.010194144967415069,0.0
learned_single,904,5–<10%,0.01,0.02,20,0.9,3.9,0.01301629069029966,0.0
learned_single,904,5–<10%,0.01,0.05,20,1.0,4.0,0.01301629069029966,0.0
learned_single,904,5–<10%,0.05,0.02,20,0.15,2.55,0.041963044788162276,0.0
learned_single,904,5–<10%,0.05,0.05,20,0.75,3.7,0.041963044788162276,0.0
learned_single,912,1–<5%,0.0,0.02,1,0.0,3.0,0.03464898147011888,0.0
learned_single,912,1–<5%,0.0,0.05,1,1.0,4.0,0.03464898147011888,0.0
learned_single,912,1–<5%,0.01,0.02,20,0.1,3.1,0.03316433388139165,0.0
learned_single,912,1–<5%,0.01,0.05,20,1.0,4.0,0.03316433388139165,0.0
learned_single,912,1–<5%,0.05,0.02,20,0.3,2.8,0.05874376090799457,0.0
learned_single,912,1–<5%,0.05,0.05,20,0.7,3.6,0.05874376090799457,0.0
learned_single,930,1–<5%,0.0,0.02,1,0.0,3.0,0.23597610986814752,0.0
learned_single,930,1–<5%,0.0,0.05,1,0.0,3.0,0.23597610986814752,0.0
learned_single,930,1–<5%,0.01,0.02,20,0.0,2.85,0.22405002743265823,0.0
learned_single,930,1–<5%,0.01,0.05,20,0.0,3.0,0.22405002743265823,0.0
learned_single,930,1–<5%,0.05,0.02,20,0.0,1.55,0.21295100719360066,0.0
learned_single,930,1–<5%,0.05,0.05,20,0.15,2.55,0.21295100719360066,0.0
learned_single,931,1–<5%,0.0,0.02,1,1.0,4.0,0.010708845367923618,0.0
learned_single,931,1–<5%,0.0,0.05,1,1.0,4.0,0.010708845367923618,0.0
learned_single,931,1–<5%,0.01,0.02,20,0.9,3.9,0.013341214952013616,0.0
learned_single,931,1–<5%,0.01,0.05,20,1.0,4.0,0.013341214952013616,0.0
learned_single,931,1–<5%,0.05,0.02,20,0.15,2.3,0.04287976913827256,0.0
learned_single,931,1–<5%,0.05,0.05,20,0.7,3.55,0.04287976913827256,0.0
learned_single,938,≥10%,0.0,0.02,1,1.0,4.0,0.004393630718244283,0.0
learned_single,938,≥10%,0.0,0.05,1,1.0,4.0,0.004393630718244283,0.0
learned_single,938,≥10%,0.01,0.02,20,1.0,4.0,0.005694152212013899,0.0
learned_single,938,≥10%,0.01,0.05,20,1.0,4.0,0.005694152212013899,0.0
learned_single,938,≥10%,0.05,0.02,20,0.6,3.35,0.019365964520900142,0.0
learned_single,938,≥10%,0.05,0.05,20,1.0,4.0,0.019365964520900142,0.0
learned_single,939,1–<5%,0.0,0.02,1,1.0,4.0,0.0049235381587140305,0.0
learned_single,939,1–<5%,0.0,0.05,1,1.0,4.0,0.0049235381587140305,0.0
learned_single,939,1–<5%,0.01,0.02,20,1.0,4.0,0.006534168848888078,0.0
learned_single,939,1–<5%,0.01,0.05,20,1.0,4.0,0.006534168848888078,0.0
learned_single,939,1–<5%,0.05,0.02,20,0.4,3.3,0.02497995434317275,0.0
learned_single,939,1–<5%,0.05,0.05,20,0.9,3.9,0.02497995434317275,0.0
learned_single,944,1–<5%,0.0,0.02,1,0.0,2.0,0.03204806394331498,0.0
learned_single,944,1–<5%,0.0,0.05,1,1.0,4.0,0.03204806394331498,0.0
learned_single,944,1–<5%,0.01,0.02,20,0.0,2.05,0.03642394514721882,0.0
learned_single,944,1–<5%,0.01,0.05,20,1.0,4.0,0.03642394514721882,0.0
learned_single,944,1–<5%,0.05,0.02,20,0.0,1.65,0.06840739458699743,0.0
learned_single,944,1–<5%,0.05,0.05,20,0.45,3.4,0.06840739458699743,0.0
learned_single,946,5–<10%,0.0,0.02,1,1.0,4.0,0.0033350429035184843,0.0
learned_single,946,5–<10%,0.0,0.05,1,1.0,4.0,0.0033350429035184843,0.0
learned_single,946,5–<10%,0.01,0.02,20,1.0,4.0,0.004390199918227819,0.0
learned_single,946,5–<10%,0.01,0.05,20,1.0,4.0,0.004390199918227819,0.0
learned_single,946,5–<10%,0.05,0.02,20,0.85,3.85,0.013219943267589396,0.0
learned_single,946,5–<10%,0.05,0.05,20,1.0,4.0,0.013219943267589396,0.0
learned_single,950,1–<5%,0.0,0.02,1,0.0,3.0,0.04641068623704322,0.0
learned_single,950,1–<5%,0.0,0.05,1,1.0,4.0,0.04641068623704322,0.0
learned_single,950,1–<5%,0.01,0.02,20,0.0,2.9,0.04500347744901784,0.0
learned_single,950,1–<5%,0.01,0.05,20,0.8,3.8,0.04500347744901784,0.0
learned_single,950,1–<5%,0.05,0.02,20,0.0,1.8,0.051044010177595064,0.0
learned_single,950,1–<5%,0.05,0.05,20,0.45,3.4,0.051044010177595064,0.0
learned_single,954,<1%,0.0,0.02,1,1.0,4.0,0.008681191774195983,0.0
learned_single,954,<1%,0.0,0.05,1,1.0,4.0,0.008681191774195983,0.0
learned_single,954,<1%,0.01,0.02,20,1.0,4.0,0.00953581877410482,0.0
learned_single,954,<1%,0.01,0.05,20,1.0,4.0,0.00953581877410482,0.0
learned_single,954,<1%,0.05,0.02,20,0.7,3.45,0.021835494588408912,0.0
learned_single,954,<1%,0.05,0.05,20,1.0,4.0,0.021835494588408912,0.0
learned_single,967,≥10%,0.0,0.02,1,1.0,4.0,0.011634901863892063,0.0
learned_single,967,≥10%,0.0,0.05,1,1.0,4.0,0.011634901863892063,0.0
learned_single,967,≥10%,0.01,0.02,20,1.0,4.0,0.011511639849753159,0.0
learned_single,967,≥10%,0.01,0.05,20,1.0,4.0,0.011511639849753159,0.0
learned_single,967,≥10%,0.05,0.02,20,0.35,2.9,0.02223671235162823,0.0
learned_single,967,≥10%,0.05,0.05,20,1.0,4.0,0.02223671235162823,0.0
learned_single,982,1–<5%,0.0,0.02,1,0.0,3.0,0.12732705185909546,0.0
learned_single,982,1–<5%,0.0,0.05,1,0.0,3.0,0.12732705185909546,0.0
learned_single,982,1–<5%,0.01,0.02,20,0.0,2.7,0.11735139023008852,0.0
learned_single,982,1–<5%,0.01,0.05,20,0.05,3.05,0.11735139023008852,0.0
learned_single,982,1–<5%,0.05,0.02,20,0.05,2.1,0.11430347817628972,0.0
learned_single,982,1–<5%,0.05,0.05,20,0.45,3.35,0.11430347817628972,0.0
learned_single,993,<1%,0.0,0.02,1,0.0,2.0,0.09813617462925478,0.0
learned_single,993,<1%,0.0,0.05,1,0.0,3.0,0.09813617462925478,0.0
learned_single,993,<1%,0.01,0.02,20,0.0,2.0,0.09878823374107884,0.0
learned_single,993,<1%,0.01,0.05,20,0.0,3.0,0.09878823374107884,0.0
learned_single,993,<1%,0.05,0.02,20,0.0,1.8,0.10320601529025228,0.0
learned_single,993,<1%,0.05,0.05,20,0.0,2.85,0.10320601529025228,0.0
learned_multi,3,≥10%,0.0,0.02,1,1.0,4.0,0.01161956421748755,0.0
learned_multi,3,≥10%,0.0,0.05,1,1.0,4.0,0.01161956421748755,0.0
learned_multi,3,≥10%,0.01,0.02,20,0.95,3.95,0.012416509158338371,0.0
learned_multi,3,≥10%,0.01,0.05,20,1.0,4.0,0.012416509158338371,0.0
learned_multi,3,≥10%,0.05,0.02,20,0.4,3.05,0.024505600017331732,0.0
learned_multi,3,≥10%,0.05,0.05,20,0.95,3.95,0.024505600017331732,0.0
learned_multi,8,5–<10%,0.0,0.02,1,1.0,4.0,0.014995241485159579,0.0
learned_multi,8,5–<10%,0.0,0.05,1,1.0,4.0,0.014995241485159579,0.0
learned_multi,8,5–<10%,0.01,0.02,20,0.55,3.5,0.051209377233358534,0.0
learned_multi,8,5–<10%,0.01,0.05,20,0.8,3.75,0.051209377233358534,0.0
learned_multi,8,5–<10%,0.05,0.02,20,0.1,2.6,0.17482278871283233,0.0
learned_multi,8,5–<10%,0.05,0.05,20,0.2,3.0,0.17482278871283233,0.0
learned_multi,15,≥10%,0.0,0.02,1,1.0,4.0,0.006586139455828046,0.0
learned_multi,15,≥10%,0.0,0.05,1,1.0,4.0,0.006586139455828046,0.0
